customer_key,r_score,f_score,m_score,monetary,segment
5646,2,5,2,83048.84,Regular
8790,3,1,2,83060.52,Regular
562,3,2,2,83062.95,Regular
6249,3,3,2,83073.24,Regular
4723,5,3,2,83093.52,Recent
440,4,3,2,83111.06,Recent
5590,3,3,2,83174.41,Regular
8906,4,3,2,83177.44,Recent
2562,4,2,2,83198.09,Recent
9530,4,2,2,83244.68,Recent
2625,3,2,2,83269.47,Regular
3252,5,1,2,83276.06,Recent
2752,2,1,2,83289.45,At Risk
9271,1,4,2,83297.03,Regular
7390,1,2,2,83346.69,At Risk
5951,4,3,2,83364.85,Recent
8751,1,1,2,83390.16,At Risk
3739,3,2,2,83402.09,Regular
7323,1,4,2,83405.68,Regular
3548,4,4,2,83421.40,Recent
9523,3,3,2,83428.50,Regular
9260,3,2,2,83486.78,Regular
9035,3,3,2,83514.02,Regular
3244,3,3,2,83551.73,Regular
9373,3,2,2,83602.48,Regular
796,4,3,2,83619.42,Recent
2524,2,2,2,83656.08,At Risk
9485,4,3,2,83673.38,Recent
6484,3,3,2,83723.99,Regular
997,1,2,2,83746.79,At Risk
4630,1,1,2,83755.73,At Risk
10000,5,4,2,83800.03,Recent
1748,3,2,2,83824.53,Regular
8337,4,2,2,83881.07,Recent
1715,3,3,2,83883.76,Regular
5060,4,3,2,83900.19,Recent
2835,5,4,2,83930.56,Recent
70,3,3,2,83932.89,Regular
4237,1,1,2,83959.31,At Risk
7887,4,3,2,83972.57,Recent
1700,3,3,2,83982.49,Regular
6918,2,2,2,84006.29,At Risk
8535,4,3,2,84030.32,Recent
4889,4,4,2,84058.48,Recent
3302,5,3,2,84072.88,Recent
3295,5,1,2,84095.67,Recent
8357,1,1,2,84113.76,At Risk
6138,5,3,2,84136.31,Recent
3413,4,3,2,84206.38,Recent
44,2,2,2,84215.34,At Risk
5681,4,4,2,84224.44,Recent
826,4,3,2,84278.65,Recent
2366,3,2,2,84280.32,Regular
4316,3,4,2,84316.45,Regular
2903,3,3,2,84328.28,Regular
6800,3,2,2,84338.03,Regular
4025,1,2,2,84350.66,At Risk
867,4,3,2,84365.87,Recent
5329,2,2,2,84395.12,At Risk
8651,3,3,2,84433.28,Regular
4348,1,2,2,84434.36,At Risk
362,4,3,2,84455.97,Recent
8604,3,4,2,84501.45,Regular
5177,1,2,2,84585.98,At Risk
7222,2,2,2,84606.86,At Risk
2586,4,3,2,84620.56,Recent
3517,4,2,2,84666.36,Recent
4962,5,1,2,84694.00,Recent
285,3,3,2,84694.96,Regular
393,4,3,2,84695.74,Recent
6633,3,4,2,84699.14,Regular
7935,4,2,2,84738.12,Recent
1636,4,3,2,84766.41,Recent
3408,1,2,2,84768.79,At Risk
7276,2,1,2,84835.75,At Risk
1200,4,3,2,84840.16,Recent
9806,1,1,2,84860.12,At Risk
8140,2,1,2,84887.68,At Risk
4751,1,1,2,84924.14,At Risk
9917,1,1,2,84928.96,At Risk
8531,3,3,2,85016.25,Regular
2677,5,5,2,85020.56,Recent
861,3,4,2,85034.15,Regular
1288,2,2,2,85036.45,At Risk
818,5,4,2,85047.34,Recent
5449,2,1,2,85061.37,At Risk
1695,3,3,2,85072.13,Regular
3827,2,4,2,85113.88,Regular
5251,4,5,2,85189.80,Recent
47,2,1,2,85200.32,At Risk
3879,3,3,2,85202.16,Regular
9316,2,1,2,85229.54,At Risk
4019,3,2,2,85252.34,Regular
7804,1,2,2,85272.77,At Risk
6287,3,4,2,85272.98,Regular
4707,3,3,2,85273.53,Regular
8214,4,1,2,85275.02,Recent
8546,3,2,2,85282.73,Regular
101,5,3,2,85288.70,Recent
7284,3,2,2,85321.69,Regular
225,1,2,2,85331.77,At Risk
3605,3,1,2,85344.11,Regular
7592,1,4,2,85425.03,Regular
7500,4,3,2,85449.51,Recent
9797,3,2,2,85465.86,Regular
2302,2,2,2,85484.89,At Risk
3336,5,5,2,85500.59,Recent
4359,1,1,2,85504.21,At Risk
3936,4,4,2,85508.94,Recent
2194,4,3,2,85513.68,Recent
2642,1,2,2,85522.76,At Risk
116,4,3,2,85533.52,Recent
3109,2,2,2,85554.82,At Risk
3198,3,4,2,85583.00,Regular
7776,5,3,2,85587.33,Recent
761,1,2,2,85591.57,At Risk
8931,2,2,2,85750.48,At Risk
2470,3,2,2,85761.59,Regular
1448,2,2,2,85764.46,At Risk
5836,1,1,2,85791.68,At Risk
6756,2,5,2,85796.64,Regular
2427,5,3,2,85828.07,Recent
4992,2,2,2,85842.07,At Risk
4081,2,1,2,85886.93,At Risk
4549,4,3,2,85934.37,Recent
1518,2,2,2,85940.56,At Risk
569,3,3,2,85961.19,Regular
7071,5,3,2,86003.68,Recent
9710,5,2,2,86020.33,Recent
1287,4,3,2,86022.79,Recent
1574,2,2,2,86023.42,At Risk
6865,1,2,2,86030.07,At Risk
5113,4,4,2,86075.76,Recent
3878,1,4,2,86130.92,Regular
74,5,3,2,86150.99,Recent
6186,5,3,2,86155.07,Recent
5320,5,4,2,86171.20,Recent
3069,3,3,2,86200.47,Regular
2393,5,3,2,86405.80,Recent
5632,2,2,2,86419.00,At Risk
5322,3,3,2,86428.48,Regular
8625,4,3,2,86433.34,Recent
7813,4,5,2,86481.85,Recent
6281,2,2,2,86483.56,At Risk
8805,2,4,2,86484.25,Regular
5788,2,3,2,86488.42,Regular
9699,1,2,2,86528.56,At Risk
4366,5,4,2,86552.39,Recent
6103,4,1,2,86592.16,Recent
3782,2,2,2,86608.75,At Risk
9767,1,1,2,86621.91,At Risk
3681,4,3,2,86624.71,Recent
3385,2,1,2,86633.70,At Risk
2704,5,4,2,86664.24,Recent
2337,1,1,2,86673.31,At Risk
2711,2,2,2,86717.43,At Risk
1829,3,2,2,86762.34,Regular
1597,4,3,2,86792.00,Recent
9623,2,4,2,86792.96,Regular
5945,3,4,2,86817.97,Regular
670,1,2,2,86823.36,At Risk
9991,5,3,2,86848.16,Recent
984,4,1,2,86881.46,Recent
4090,3,3,2,86895.21,Regular
5278,3,2,2,86942.09,Regular
8848,3,3,2,86950.01,Regular
5219,2,1,2,86962.91,At Risk
499,2,2,2,86992.74,At Risk
1566,1,1,2,87034.83,At Risk
6350,4,3,2,87049.88,Recent
4881,1,2,2,87087.79,At Risk
1628,1,2,2,87089.79,At Risk
9939,1,1,2,87114.22,At Risk
9933,5,3,2,87121.30,Recent
9582,1,2,2,87129.80,At Risk
3718,5,5,2,87149.35,Recent
945,4,3,2,87166.79,Recent
9206,3,3,2,87232.47,Regular
962,1,1,2,87264.75,At Risk
183,4,4,2,87270.03,Recent
5824,4,3,2,87299.87,Recent
5371,3,3,2,87357.32,Regular
7138,4,4,2,87365.50,Recent
4563,2,2,2,87372.01,At Risk
4319,3,3,2,87378.81,Regular
9247,3,2,2,87388.45,Regular
6341,1,1,2,87458.10,At Risk
7651,3,3,2,87531.97,Regular
8866,4,3,2,87543.81,Recent
5328,3,2,2,87549.26,Regular
5764,3,4,2,87554.26,Regular
8058,1,1,2,87588.09,At Risk
2731,1,2,2,87607.58,At Risk
4214,2,3,2,87665.95,Regular
8523,4,5,2,87666.33,Recent
5593,5,1,2,87683.44,Recent
2911,3,4,2,87721.75,Regular
324,4,3,2,87735.02,Recent
9539,3,3,2,87754.49,Regular
8765,5,1,2,87756.86,Recent
8607,5,3,2,87757.67,Recent
4127,4,5,2,87768.79,Recent
5625,4,4,2,87782.33,Recent
2514,1,1,2,87782.59,At Risk
7305,4,4,2,87802.51,Recent
8586,2,2,2,87823.64,At Risk
7084,2,2,2,87830.95,At Risk
5902,2,2,2,87833.41,At Risk
5025,3,3,2,87876.94,Regular
7832,4,3,2,87877.34,Recent
6412,3,2,2,87891.94,Regular
2068,1,1,2,87923.46,At Risk
8427,2,4,2,87945.06,Regular
9096,1,4,2,87963.63,Regular
5343,4,3,2,87976.96,Recent
7589,3,1,2,88004.67,Regular
4579,5,3,2,88018.61,Recent
2167,5,5,2,88056.30,Recent
4741,3,4,2,88058.97,Regular
5948,2,2,2,88079.40,At Risk
9730,1,2,2,88107.03,At Risk
8488,3,4,2,88116.85,Regular
770,5,3,2,88135.94,Recent
5241,2,4,2,88139.72,Regular
6648,1,1,2,88156.92,At Risk
4115,2,2,2,88175.34,At Risk
5211,4,3,2,88197.01,Recent
2389,1,4,2,88198.53,Regular
6839,1,2,2,88221.36,At Risk
8899,4,2,2,88307.83,Recent
9242,5,1,2,88323.80,Recent
5363,2,4,2,88332.76,Regular
701,5,3,2,88340.74,Recent
5732,2,2,2,88343.35,At Risk
8152,3,3,2,88346.73,Regular
3877,5,3,2,88367.27,Recent
3280,1,1,2,88383.53,At Risk
7314,3,4,2,88401.59,Regular
2978,2,4,2,88407.56,Regular
7989,3,3,2,88407.72,Regular
1098,4,5,2,88416.44,Recent
8065,4,3,2,88427.46,Recent
9189,2,2,2,88477.21,At Risk
5684,1,1,2,88540.56,At Risk
7467,3,3,2,88587.50,Regular
1730,2,2,2,88608.90,At Risk
6595,3,4,2,88628.63,Regular
4511,4,5,2,88628.81,Recent
8439,3,4,2,88635.78,Regular
28,4,4,2,88660.62,Recent
1970,2,2,2,88660.96,At Risk
933,3,3,2,88661.68,Regular
953,2,2,2,88669.28,At Risk
3112,4,4,2,88685.20,Recent
6443,1,2,2,88729.38,At Risk
9716,5,5,2,88732.15,Recent
5712,1,2,2,88758.99,At Risk
9573,1,2,2,88772.99,At Risk
4062,4,3,2,88805.52,Recent
929,4,3,2,88873.36,Recent
9644,5,3,2,88903.45,Recent
5837,2,2,2,88915.45,At Risk
2626,1,4,2,88923.01,Regular
9922,1,2,2,88938.89,At Risk
1991,5,4,2,88945.89,Recent
5492,4,4,2,88954.25,Recent
4509,4,3,2,88975.44,Recent
2171,3,1,2,89039.47,Regular
2442,2,1,2,89041.93,At Risk
4446,2,2,2,89048.07,At Risk
7805,1,1,2,89069.00,At Risk
4950,3,3,2,89081.02,Regular
8173,5,5,2,89096.71,Recent
9001,2,5,2,89111.68,Regular
7559,5,1,2,89167.73,Recent
2362,5,3,2,89202.74,Recent
7907,4,4,2,89207.43,Recent
2682,2,1,2,89234.74,At Risk
2219,3,3,2,89235.83,Regular
1678,1,1,2,89300.84,At Risk
3407,4,3,2,89301.61,Recent
9578,5,4,2,89360.72,Recent
2871,1,1,2,89387.40,At Risk
9343,5,4,2,89418.88,Recent
2394,4,3,2,89421.71,Recent
4363,3,1,2,89491.67,Regular
1542,2,3,2,89514.71,Regular
4664,1,4,2,89580.66,Regular
5913,2,2,2,89606.63,At Risk
263,2,2,2,89607.26,At Risk
3843,1,1,2,89617.69,At Risk
1209,1,1,2,89661.37,At Risk
156,2,1,2,89663.40,At Risk
8267,2,5,2,89692.26,Regular
1218,1,2,2,89706.03,At Risk
922,5,1,2,89725.07,Recent
2614,2,1,2,89762.93,At Risk
8792,3,4,2,89772.22,Regular
5612,1,2,2,89774.02,At Risk
211,3,1,2,89787.66,Regular
568,3,4,2,89925.04,Regular
9575,2,4,2,89949.22,Regular
5359,4,3,2,89984.19,Recent
9409,4,5,2,89997.52,Recent
3024,3,3,2,90007.53,Regular
4114,3,5,2,90010.32,Regular
3444,1,1,2,90031.86,At Risk
1552,5,3,2,90068.36,Recent
5118,5,3,2,90075.02,Recent
3869,1,2,2,90111.52,At Risk
3313,1,2,2,90118.88,At Risk
1917,1,2,2,90168.81,At Risk
9286,2,2,2,90186.98,At Risk
4757,4,2,2,90198.19,Recent
2385,5,5,2,90212.11,Recent
8452,4,4,2,90213.16,Recent
4271,5,3,2,90219.12,Recent
2848,3,2,2,90238.22,Regular
6785,1,2,2,90269.18,At Risk
4636,5,4,2,90313.99,Recent
453,4,1,2,90341.87,Recent
6344,2,3,2,90352.37,Regular
3610,5,3,2,90362.58,Recent
6937,2,2,2,90381.33,At Risk
7245,3,3,2,90400.49,Regular
7424,2,2,2,90403.72,At Risk
3631,1,1,2,90443.51,At Risk
8345,5,4,2,90451.75,Recent
2042,4,3,2,90454.19,Recent
8784,2,1,2,90465.28,At Risk
5969,2,2,2,90467.73,At Risk
869,2,2,2,90467.86,At Risk
1006,3,3,2,90486.40,Regular
9194,2,2,2,90507.44,At Risk
9825,2,2,2,90528.17,At Risk
8031,1,1,2,90560.30,At Risk
4058,4,1,2,90576.84,Recent
4073,3,2,2,90577.86,Regular
795,3,3,2,90597.79,Regular
6820,1,2,2,90612.24,At Risk
8145,2,1,2,90630.09,At Risk
4542,1,4,2,90694.05,Regular
2170,5,4,2,90694.29,Recent
8361,1,2,2,90715.64,At Risk
5203,4,4,2,90722.80,Recent
7008,3,3,2,90749.92,Regular
8721,4,4,2,90753.14,Recent
5947,1,1,2,90762.76,At Risk
3602,1,1,2,90803.06,At Risk
2547,5,3,2,90808.57,Recent
6700,1,2,2,90825.26,At Risk
8438,2,1,2,90867.40,At Risk
3560,4,3,2,90880.95,Recent
9950,2,2,2,90894.82,At Risk
1151,3,3,2,90896.39,Regular
391,2,5,2,90910.64,Regular
9110,3,4,2,90913.89,Regular
8393,1,2,2,90914.16,At Risk
5634,1,3,2,90914.34,Regular
9400,4,3,2,90930.79,Recent
6857,3,4,2,90938.38,Regular
3659,1,2,2,90965.81,At Risk
8570,4,4,2,90970.01,Recent
6781,1,1,2,90982.97,At Risk
5512,3,3,2,90990.30,Regular
3779,3,4,2,91008.88,Regular
8907,3,2,2,91035.50,Regular
1572,3,4,2,91039.94,Regular
5936,4,3,2,91066.74,Recent
8413,4,5,2,91068.50,Recent
3348,3,3,2,91070.35,Regular
1793,4,2,2,91097.68,Recent
9837,5,3,2,91105.65,Recent
9993,5,4,2,91110.27,Recent
8707,5,3,2,91135.84,Recent
8860,2,2,2,91137.08,At Risk
955,1,2,2,91170.28,At Risk
1190,1,1,2,91178.24,At Risk
5180,2,2,2,91214.63,At Risk
7740,1,2,2,91242.51,At Risk
5475,3,3,2,91259.26,Regular
9841,1,4,2,91328.49,Regular
115,3,3,2,91337.95,Regular
1206,2,2,2,91368.86,At Risk
323,5,3,2,91384.26,Recent
3308,5,4,2,91397.72,Recent
5066,3,4,2,91414.75,Regular
7277,2,2,2,91416.35,At Risk
2181,3,3,2,91426.86,Regular
9491,1,4,2,91441.36,Regular
5465,3,2,2,91444.29,Regular
7655,3,4,2,91454.44,Regular
9200,4,3,2,91467.30,Recent
5694,2,5,2,91472.74,Regular
1955,2,2,2,91484.05,At Risk
5346,2,2,2,91486.80,At Risk
3294,3,5,2,91495.46,Regular
1912,5,3,2,91509.09,Recent
4956,1,1,2,91516.03,At Risk
413,1,1,2,91521.67,At Risk
4874,4,3,2,91543.19,Recent
9976,2,2,2,91582.51,At Risk
1242,3,3,2,91583.06,Regular
2895,3,2,2,91631.66,Regular
6164,5,4,2,91645.59,Recent
63,2,2,2,91690.63,At Risk
3216,5,3,2,91695.36,Recent
7113,4,5,2,91754.16,Recent
9217,3,3,2,91782.49,Regular
1644,2,5,2,91797.19,Regular
3277,4,3,2,91806.46,Recent
2697,4,4,2,91832.54,Recent
2036,5,4,2,91847.22,Recent
4040,4,1,2,91849.98,Recent
9173,4,3,2,91860.89,Recent
5480,1,1,2,91888.89,At Risk
46,1,2,2,91920.41,At Risk
5802,4,3,2,91942.72,Recent
9572,4,3,2,91961.45,Recent
6837,1,1,2,92014.00,At Risk
111,5,3,2,92027.78,Recent
6015,3,3,2,92035.71,Regular
4562,1,2,2,92069.95,At Risk
7638,2,3,2,92098.29,Regular
1014,4,1,2,92109.68,Recent
1532,3,4,2,92203.47,Regular
1263,3,3,2,92215.01,Regular
3884,5,2,2,92221.31,Recent
9944,3,4,2,92249.70,Regular
8789,3,3,2,92261.85,Regular
8266,1,2,2,92263.53,At Risk
5360,5,3,2,92267.21,Recent
1783,4,5,2,92313.20,Recent
6083,4,4,2,92341.68,Recent
1205,4,3,2,92344.42,Recent
1739,2,2,2,92346.25,At Risk
8456,3,4,2,92390.16,Regular
6747,3,4,2,92392.65,Regular
8889,1,1,2,92402.54,At Risk
2898,3,2,2,92404.79,Regular
9556,1,1,2,92412.60,At Risk
7001,2,2,2,92453.57,At Risk
5750,3,3,2,92547.47,Regular
8817,1,2,2,92577.24,At Risk
2301,1,1,2,92588.28,At Risk
9671,2,2,2,92591.54,At Risk
4801,2,3,2,92609.89,Regular
2993,3,3,2,92663.26,Regular
2946,4,2,2,92691.74,Recent
577,1,4,2,92701.37,Regular
5689,4,3,2,92725.33,Recent
1442,2,1,2,92769.73,At Risk
1230,3,3,2,92775.47,Regular
9452,4,3,2,92784.99,Recent
171,2,3,2,92795.64,Regular
2038,5,4,2,92811.20,Recent
1192,3,4,2,92819.77,Regular
9413,2,2,2,92844.00,At Risk
1041,5,3,2,92878.65,Recent
7670,1,2,2,92885.83,At Risk
9737,1,1,2,92893.14,At Risk
4082,2,5,2,92947.89,Regular
1836,5,3,2,92958.21,Recent
2778,5,1,2,92976.39,Recent
2204,3,3,2,92978.76,Regular
6193,5,3,2,93044.02,Recent
5377,1,2,2,93047.12,At Risk
759,1,2,2,93053.82,At Risk
1498,5,1,2,93073.08,Recent
8386,5,4,2,93099.76,Recent
7871,5,1,2,93118.07,Recent
332,3,3,2,93133.29,Regular
888,5,3,2,93138.93,Recent
8594,5,4,2,93181.07,Recent
8070,3,3,2,93216.65,Regular
7389,5,3,2,93234.01,Recent
7326,5,3,2,93276.24,Recent
5905,4,2,2,93290.58,Recent
5338,2,4,2,93298.48,Regular
1727,4,3,2,93302.68,Recent
762,1,2,2,93306.63,At Risk
6824,4,3,2,93338.77,Recent
4132,4,4,2,93373.16,Recent
5173,2,2,2,93374.39,At Risk
1819,2,2,2,93376.51,At Risk
13,3,3,2,93376.85,Regular
5028,3,3,2,93378.43,Regular
2076,4,5,2,93389.90,Recent
6567,1,1,2,93447.84,At Risk
2347,3,3,2,93462.70,Regular
354,1,1,2,93471.05,At Risk
2869,1,2,2,93496.10,At Risk
3243,3,2,2,93503.45,Regular
5055,3,4,2,93520.41,Regular
6097,1,1,2,93576.13,At Risk
7710,1,2,2,93597.09,At Risk
4744,1,1,2,93613.25,At Risk
6234,3,4,2,93618.20,Regular
2815,2,2,2,93625.08,At Risk
4117,3,3,2,93649.64,Regular
92,4,4,2,93689.89,Recent
4622,1,2,2,93694.09,At Risk
2471,4,3,2,93717.88,Recent
7488,5,3,2,93750.75,Recent
8634,1,1,2,93752.06,At Risk
9940,5,1,2,93781.54,Recent
2196,5,4,2,93781.94,Recent
627,1,1,2,93833.35,At Risk
2237,3,4,2,93840.72,Regular
5843,5,4,2,93922.18,Recent
5847,5,2,2,93928.18,Recent
311,4,2,2,93933.03,Recent
5035,1,1,2,93941.26,At Risk
148,3,3,2,93947.35,Regular
5115,2,4,2,94043.39,Regular
3452,1,2,2,94047.39,At Risk
3014,4,4,2,94069.83,Recent
2781,4,5,2,94086.58,Recent
936,2,2,2,94164.22,At Risk
5011,2,4,2,94248.20,Regular
9212,4,3,2,94263.02,Recent
6340,2,2,2,94282.14,At Risk
9953,4,2,2,94287.82,Recent
5127,3,2,2,94310.52,Regular
5757,4,3,2,94323.06,Recent
7523,1,1,2,94345.45,At Risk
3512,3,3,2,94349.44,Regular
4948,4,5,2,94350.70,Recent
6980,2,4,2,94351.66,Regular
1202,5,3,2,94358.35,Recent
9287,2,1,2,94381.18,At Risk
3944,3,4,2,94381.99,Regular
3703,5,3,2,94397.70,Recent
3771,3,4,2,94437.14,Regular
7959,4,3,2,94459.55,Recent
5316,2,2,2,94508.47,At Risk
5615,1,2,2,94513.84,At Risk
6021,2,2,2,94524.15,At Risk
6231,3,3,2,94571.03,Regular
526,5,4,2,94602.37,Recent
7586,5,3,2,94631.41,Recent
8344,2,2,2,94637.68,At Risk
8415,2,2,2,94688.17,At Risk
2564,3,4,2,94726.28,Regular
7780,4,5,2,94735.70,Recent
6373,4,4,2,94736.99,Recent
167,4,3,2,94738.59,Recent
321,4,3,2,94751.05,Recent
1009,1,2,2,94751.25,At Risk
5668,2,2,2,94777.34,At Risk
2611,1,2,2,94798.15,At Risk
4240,3,4,2,94844.83,Regular
399,1,2,2,94865.78,At Risk
5155,5,4,2,94889.86,Recent
4856,4,3,2,94913.43,Recent
1123,4,4,2,94982.06,Recent
3722,5,4,2,94985.78,Recent
5495,2,2,2,94989.41,At Risk
8181,2,2,2,94993.37,At Risk
2053,4,1,2,95002.93,Recent
8932,5,3,2,95038.10,Recent
3741,3,4,2,95060.03,Regular
5935,3,2,2,95069.88,Regular
9187,5,3,2,95111.10,Recent
4100,2,1,2,95161.27,At Risk
8685,2,2,2,95163.35,At Risk
1164,1,2,2,95181.91,At Risk
6491,2,2,2,95217.87,At Risk
7864,1,2,2,95222.87,At Risk
8503,2,1,2,95237.23,At Risk
219,2,1,2,95242.59,At Risk
4124,1,1,2,95253.86,At Risk
4631,1,1,2,95259.00,At Risk
6080,2,1,2,95271.53,At Risk
2952,1,2,2,95284.26,At Risk
7631,5,3,2,95287.13,Recent
6165,2,2,2,95337.98,At Risk
3095,3,3,2,95349.24,Regular
9796,1,2,2,95402.26,At Risk
335,4,5,2,95430.17,Recent
5672,1,1,2,95454.64,At Risk
2517,3,1,2,95457.01,Regular
4147,1,2,2,95461.48,At Risk
5555,3,4,2,95476.90,Regular
8082,4,3,2,95486.31,Recent
5740,5,3,2,95496.88,Recent
5059,1,2,2,95508.97,At Risk
3032,5,3,2,95563.13,Recent
9340,2,4,2,95653.13,Regular
2384,2,3,2,95656.06,Regular
5301,4,3,2,95656.09,Recent
2200,4,1,2,95664.30,Recent
9678,1,2,2,95671.01,At Risk
9126,5,3,2,95682.89,Recent
554,3,3,2,95694.67,Regular
8727,5,3,2,95747.59,Recent
6604,5,4,2,95774.48,Recent
9750,5,3,2,95785.90,Recent
2575,5,1,2,95815.53,Recent
6782,5,2,2,95817.00,Recent
9988,2,3,2,95822.81,Regular
9989,4,5,2,95855.92,Recent
9370,5,3,3,95873.99,Recent
6801,4,3,3,95883.95,Recent
7422,2,5,3,95954.56,Regular
2775,1,4,3,95957.17,Regular
9425,1,2,3,95982.08,At Risk
8457,4,3,3,96000.14,Recent
1163,5,5,3,96007.02,Recent
7182,5,2,3,96015.14,Recent
784,5,1,3,96127.57,Recent
6220,5,5,3,96200.18,Recent
8530,4,1,3,96235.89,Recent
3201,3,4,3,96235.95,Regular
2719,2,4,3,96271.57,Regular
9182,1,1,3,96288.70,At Risk
2608,5,3,3,96309.46,Recent
492,5,1,3,96329.22,Recent
7466,3,3,3,96330.85,Regular
8708,5,4,3,96346.73,Recent
5081,5,3,3,96351.41,Recent
8933,1,1,3,96370.65,At Risk
5648,4,5,3,96377.93,Recent
7751,3,4,3,96429.62,Regular
8274,3,3,3,96430.79,Regular
673,4,3,3,96459.09,Recent
7733,5,5,3,96490.10,Recent
1512,4,5,3,96563.87,Recent
5622,3,3,3,96564.01,Regular
2175,5,1,3,96566.31,Recent
926,2,1,3,96566.97,At Risk
8024,3,4,3,96580.19,Regular
1634,3,4,3,96581.05,Regular
5030,2,2,3,96586.99,At Risk
8282,5,4,3,96595.97,Recent
5946,4,3,3,96597.32,Recent
6597,5,3,3,96605.12,Recent
2044,3,3,3,96609.26,Regular
559,5,3,3,96635.32,Recent
4151,2,1,3,96639.95,At Risk
9650,4,4,3,96661.79,Recent
1261,1,2,3,96675.67,At Risk
18,4,3,3,96679.36,Recent
8717,3,4,3,96721.78,Regular
2571,1,1,3,96749.15,At Risk
9852,3,2,3,96757.51,Regular
4371,4,3,3,96765.75,Recent
3582,1,2,3,96801.54,At Risk
3149,2,2,3,96828.85,At Risk
3206,5,4,3,96832.97,Recent
338,1,2,3,96863.32,At Risk
823,2,2,3,96888.54,At Risk
7032,3,4,3,96907.31,Regular
8466,5,3,3,96912.49,Recent
6861,2,1,3,96944.20,At Risk
16,2,2,3,96944.82,At Risk
5297,5,1,3,97003.24,Recent
3350,5,3,3,97057.64,Recent
3291,5,4,3,97089.11,Recent
8250,1,2,3,97117.59,At Risk
8067,4,4,3,97126.38,Recent
8793,4,2,3,97127.21,Recent
2866,1,2,3,97130.09,At Risk
5300,2,2,3,97185.48,At Risk
2560,3,4,3,97192.21,Regular
2829,4,3,3,97192.52,Recent
8825,5,4,3,97206.13,Recent
4819,3,4,3,97250.47,Regular
6137,3,4,3,97260.51,Regular
3114,2,4,3,97269.98,Regular
7494,4,4,3,97271.85,Recent
1203,1,1,3,97278.16,At Risk
1876,1,2,3,97287.09,At Risk
9149,5,4,3,97304.23,Recent
9510,2,3,3,97348.58,Regular
2080,2,2,3,97355.02,At Risk
5845,2,1,3,97397.39,At Risk
4966,3,4,3,97462.75,Regular
1709,2,2,3,97474.73,At Risk
3716,1,4,3,97488.93,Regular
672,5,2,3,97495.13,Recent
2937,1,2,3,97499.35,At Risk
3361,2,2,3,97559.90,At Risk
9192,2,2,3,97573.07,At Risk
4289,2,2,3,97581.16,At Risk
803,1,2,3,97592.74,At Risk
8378,2,4,3,97622.84,Regular
9007,4,3,3,97635.59,Recent
7686,4,3,3,97638.21,Recent
6009,1,2,3,97641.28,At Risk
1737,3,3,3,97662.23,Regular
6568,4,3,3,97691.48,Recent
1292,4,5,3,97698.26,Recent
4317,5,3,3,97724.32,Recent
7098,5,3,3,97728.58,Recent
4567,4,4,3,97768.10,Recent
9354,2,4,3,97801.59,Regular
5988,1,4,3,97806.02,Regular
7648,2,2,3,97832.41,At Risk
8410,3,3,3,97835.17,Regular
5156,2,1,3,97836.83,At Risk
9542,1,3,3,97846.98,Regular
5493,5,5,3,97871.08,Recent
4724,2,1,3,97900.23,At Risk
7109,5,5,3,97915.69,Recent
6353,5,3,3,97918.37,Recent
7375,2,1,3,97937.73,At Risk
1145,4,3,3,97952.28,Recent
7349,2,4,3,98020.76,Regular
5673,1,1,3,98021.03,At Risk
9998,4,3,3,98022.20,Recent
7418,2,1,3,98024.93,At Risk
4967,3,3,3,98063.09,Regular
583,4,2,3,98063.27,Recent
7573,3,4,3,98116.84,Regular
7319,3,4,3,98118.98,Regular
2513,2,3,3,98120.12,Regular
1347,2,4,3,98134.23,Regular
276,1,1,3,98160.46,At Risk
5908,2,4,3,98182.95,Regular
3193,2,2,3,98190.42,At Risk
4242,3,3,3,98194.08,Regular
7801,4,3,3,98196.86,Recent
8764,4,2,3,98218.15,Recent
2962,4,4,3,98321.17,Recent
8085,3,2,3,98355.72,Regular
9496,5,3,3,98379.74,Recent
2906,1,1,3,98383.42,At Risk
8711,3,3,3,98404.87,Regular
9131,4,1,3,98407.50,Recent
9186,2,2,3,98425.42,At Risk
5584,4,4,3,98437.80,Recent
6324,5,3,3,98457.26,Recent
4800,4,3,3,98482.97,Recent
9273,4,3,3,98488.66,Recent
1434,5,4,3,98544.03,Recent
9656,4,2,3,98554.68,Recent
1032,5,1,3,98558.59,Recent
4175,5,4,3,98562.25,Recent
6330,4,3,3,98563.47,Recent
4345,1,2,3,98582.54,At Risk
830,2,4,3,98638.56,Regular
9225,4,3,3,98703.22,Recent
6522,3,3,3,98722.94,Regular
3816,1,2,3,98745.65,At Risk
2496,1,2,3,98746.38,At Risk
3835,2,4,3,98785.60,Regular
1563,1,2,3,98803.68,At Risk
1958,4,1,3,98805.52,Recent
5559,2,4,3,98813.38,Regular
4098,4,3,3,98823.97,Recent
2176,4,3,3,98831.08,Recent
5717,4,3,3,98854.02,Recent
9934,2,4,3,98898.20,Regular
4202,2,4,3,98911.46,Regular
1283,2,3,3,98927.53,Regular
4900,2,1,3,98927.92,At Risk
7006,3,3,3,98966.14,Regular
1513,5,3,3,98975.34,Recent
2619,3,3,3,99015.59,Regular
7991,4,2,3,99041.24,Recent
392,1,2,3,99060.43,At Risk
9706,3,3,3,99066.94,Regular
7953,3,3,3,99115.22,Regular
8598,5,2,3,99118.53,Recent
3930,2,4,3,99134.76,Regular
3905,1,1,3,99162.74,At Risk
